s.no,code,Station,Latitude,Longitude
7261,MGME,mccluskieganj,23.651781,84.940855
7262,MMLN,mahuamilan,23.662241,84.854527
7263,TORI,tori,23.680808,84.739774
7264,CTQ,chetar,23.682881,84.646426
7265,KCAB,k-cabin bondamunda,22.233321,84.913857
7266,ACAB,a-cabin bondamunda,22.23969,84.945577
7267,LNKC,link c-cabin,22.267173,84.974611
7268,RNC,ranchi,23.348811,85.33352
7269,NKM,namkon,23.351755,85.376672
7270,TIS,tatisilwai,23.369845,85.435706
7271,GAG,gangaghat,23.36139824,85.5070501
7272,KWKC,kherwa kocha,23.36056753,85.59485574
7273,JON,jonha,23.35895921,85.60891364
7274,KITA,kita,23.3648848,85.76424803
7275,SLF,silli,23.3515634,85.82812939
7276,MURI,muri,23.37628437,85.86699069
7277,THO,tulin,23.378363,85.902125
7278,JAA,jhalida,23.370005,85.975282
7279,BKDR,begun kudar,23.383687,86.012587
7280,KSX,kotshila,23.411691,86.079548
7281,DRGU,damru ghutu,23.45136,86.08981
7282,PNW,pundhag,23.508909,86.089576
7283,RDF,radhagaon,23.59787,86.089065
7284,BKCA,bokaro steel city a cabin,23.649514,86.087726
7285,BKSC,bokaro steel city,23.656551,86.085016
7286,BKSN,bksc north cabin,23.671356,86.078541
7287,TKB,tupkadih,23.71361759,86.06389046
7288,RJB,rajabera,23.751105,86.080936
7289,CRP,chandrapura,23.755676,86.119775
7290,JNNA,jamuniatanr halt,23.75489753,86.19219442
7291,JMX,jamuni,23.762742,86.193727
7292,PLJE,phulwartanr,23.77515,86.226577
7293,BDQ,budora,23.77855724,86.23544766
7294,TNO,tundu,23.788733,86.252293
7295,SZE,sonardih,23.7915,86.265063
7296,TNJE,tentulla,23.790335,86.277173
7297,KTH,katrasgarh,23.795757,86.302399
7298,ANJE,angarpathra halt,23.793062,86.319368
7299,SJA,sijua,23.79015569,86.3297281
7300,BZS,bansjora,23.789931,86.354545
7301,BZE,baseria,23.786754,86.381653
7302,KDS,kasunda jn,23.78998861,86.39589356
7303,BWPB,bhawanipur bihar,25.59461646,87.86775071
7304,MFA,makuria,25.62924479,87.88715343
7305,BOE,barsoi jn,25.6512422,87.9229421
7306,HDB,haldibari,26.334952,88.781936
7307,KSBI,kashiabari,26.384654,88.768566
7308,MDG,mandal ghat,26.430757,88.754758
7309,KDX,kadabari hat,26.476201,88.730986
7310,JPG,jalpaiguri,26.51816,88.723026
7311,MOP,mohitnagar,26.53055,88.669651
7312,BAHN,babhabgaon halt,25.4483399,87.80989415
7313,KWE,khurial,25.49111393,87.82685531
7314,KMPH,kamalpur halt,25.51831201,87.83746163
7315,AZR,azamnagar road,25.55555564,87.85232784
7316,SJGM,sanjay gram,25.706241,87.890377
7317,SUD,sudhani,25.72785361,87.87948867
7318,AHL,ajharail,25.781638,87.848322
7319,TETA,telta,25.806579,87.84221
7320,DLK,dalkolha,25.873416,87.838877
7321,SJKL,surja kamal,25.935932,87.849258
7322,KKA,kanki,26.003233,87.864524
7323,HWR,hatwar,26.044989,87.893032
7324,THED,tauheed,26.08492057,87.93088542
7325,KNE,kishanganj,26.097746,87.949657
7326,PJP,panjipara,26.14016565,88.01805774
7327,GIL,gaisal,26.18482612,88.08950721
7328,GEOR,gunjaria,26.218465,88.132222
7329,AUB,aluabari road,26.269681,88.18561
7330,DBQ,dhulabari,26.361571,88.231234
7331,MXJ,mangurjan,26.412488,88.256909
7332,TMH,tin mile hat,26.436601,88.279995
7333,DMZ,dumdangi,26.47724,88.296508
7334,CAT,chattar hat,26.548827,88.323376
7335,NJB,nijbari,26.587597,88.337505
7336,RNI,rangapani,26.664263,88.374386
7337,NJP,new jalpaiguri,26.683025,88.443391
7338,ABFC,ambari falakata,26.641553,88.510593
7339,BLK,belakoba,26.591441,88.583312
7340,RQJ,raninagar jalpaigiri,26.544663,88.648293
7341,SMI,sitamarhi jn,26.594374,85.504707
7342,BHSA,bhisa halt,26.576529,85.533501
7343,PSZ,parsauni,26.55631,85.574611
7344,BJT,bajpatti,26.546976,85.620613
7345,AWPR,awapur,26.508916,85.652916
7346,BCPR,bachharpur halt,26.49462863,85.66252867
7347,JNR,janakpur road,26.467914,85.700856
7348,CNX,chandauna halt,26.440884,85.723165
7349,JGA,jogiara,26.40711439,85.74673274
7350,DBLI,debrabandhauli halt,26.384826,85.76995
7351,MRTA,muraitha,26.369765,85.786612
7352,KML,kamtaul,26.337348,85.808624
7353,TQR,tektar,26.275833,85.846291
7354,MHP,muhammadpur,26.236878,85.852798
7355,SHEO,shisho,26.206032,85.863867
7356,MFP,muzaffarpur jn,26.122311,85.378006
7357,NRPA,narayanpur anant,26.089052,85.409122
7358,SLT,silaut,26.048926,85.443378
7359,SIHO,siho,26.00841,85.50594
7360,DOL,dholi,25.976952,85.562495
7361,DUBH,dubaha,25.948785,85.617108
7362,VBH,vishnupur bathua halt,25.93102026,85.64428754
7363,KRBP,khudiram b pusa,25.906434,85.672677
7364,KPGM,karpurigram,25.869802,85.724178
7365,KUQ,kuretha,25.49555994,87.64432343
7366,SAJH,sahja halt,25.478182,87.673954
7367,PQD,pranpur road,25.46236212,87.70486824
7368,LAV,labha,25.43964676,87.74514032
7369,DVJ,dilli dewan ganj,25.432721,87.778612
7370,MBC,mahananda bge,25.1883357,88.08339906
7371,KMRJ,kumarganj,25.218816,88.065592
7372,SRPU,sripur halt,25.25707616,88.04401695
7373,SM,samsi,25.276197,88.009757
7374,MFZ,malahar,25.303709,87.95782
7375,BKRD,bhaluka road f,25.3425716,87.9121276
7376,MQG,milangarh,25.36874604,87.89622315
7377,HCR,harischandrpur,25.403999,87.867051
7378,KDPR,kumedpur,25.4334484,87.80435767
7379,KIR,katihar jn,25.548947,87.566409
7380,MIYN,maniyan,25.5232741,87.60694207
7381,KIRB,katihar cbo mb,25.552735,87.578873
7382,DLF,dalan,25.6118,87.560853
7383,RWA,rautara,25.674635,87.523472
7384,RNX,ranipatra,25.735576,87.514183
7385,PRNA,purnia jn,25.790678,87.519124
7386,KUB,kasba,25.860675,87.529476
7387,GBN,garh banaili,25.915091,87.535041
7388,JAG,jalargarh,25.953959,87.529496
7389,SATR,satr halt,26.001173,87.508427
7390,KSY,kusiargaon,26.057858,87.479818
7391,ARQ,arariya court,26.114921,87.446912
7392,ARR,arariya,26.13711827,87.4119981
7393,HOD,haldita bihar,26.16593518,87.35900972
7394,SMH,simraha,26.19443563,87.32135754
7395,GPE,gogipothia halt,26.250043,87.284335
7396,DLZ,dholbaja,26.2748,87.271397
7397,FBG,forbesganj,26.298901,87.262803
7398,BTF,bathnaha,26.341854,87.237767
7399,JBN,jogbani,26.402263,87.263262
7400,BZL,belanagar,22.661605,88.318224
7401,BLGT,balurghat,25.232648,88.757636
7402,MKRH,mallickpur hat,25.325703,88.676426
7403,RMPB,rampur bazar,25.358763,88.60611
7404,MLNH,malancha,25.368716,88.586067
7405,GRMP,gangarampur,25.390399,88.516447
7406,BNDP,buniadpur,25.386267,88.402088
7407,DLPH,daulatpur hat,25.32611273,88.33278722
7408,DOTL,deotala,25.274329,88.294214
7409,MANG,mahanagar,25.247077,88.251102
7410,GZO,gazole,25.224984,88.198885
7411,BDAG,bonidanga,24.82345158,87.81052581
7412,BDBS,bindubasini hal,24.792848,87.859263
7413,TDLE,tildanga,24.786749,87.873801
7414,NFKB,new farakka-b-cabin,24.782115,87.915793
7415,NFK,new farakka jn,24.794558,87.915236
7416,CMX,chamagram,24.821334,87.963345
7417,KTJ,khaltipur,24.875742,88.021646
7418,JMQ,jamirghata,24.916623,88.06776
7419,GZM,gour malda,24.94794444,88.11078197
7420,MLDT,malda town,25.015659,88.130338
7421,OMLF,old malda,25.053174,88.143718
7422,ADF,adina,25.114397,88.12318
7423,EKI,eklakhi,25.167868,88.099492
7424,JDA,jasoda,27.08393,79.820294
7425,KHDP,khudlapur,27.098961,79.780273
7426,GHJ,gursahaiganj,27.118804,79.732035
7427,MLKP,malikpur,27.161781,79.690181
7428,KDJ,khudaganj,27.184464,79.666264
7429,SGRP,singhirampur,27.262707,79.629411
7430,KLJ,kamalganj,27.292663,79.620832
7431,YAG,yaqutganj,27.32595,79.618493
7432,FGR,fatehgarh,27.369608,79.62159
7433,FBD,farrukhabad,27.38236,79.571737
7434,HSY,harsingpur goba,27.43002356,79.4982536
7435,SHX,shukharullapur,27.44826,79.471943
7436,SSD,shamsabad,27.469912,79.438167
7437,BHTS,bhatasa,27.50375661,79.38388843
7438,KMJ,kaimganj,27.54097701,79.32721555
7439,KXF,kampil road,27.567619,79.265007
7440,RDN,rudain,27.579928,79.186618
7441,BAPR,ballupur,27.58659859,79.14514781
7442,DRO,daryaogonj,27.59809887,79.08249558
7443,NHX,narthar,27.63293071,79.02313742
7444,PTI,patiali,27.68432013,78.9841732
7445,GWA,ganj dundwara,27.72640282,78.93931918
7446,GRAK,garkha,27.7485176,78.88429004
7447,SWRT,sahawar town,27.794835,78.831344
7448,BHK,badhari kalan,27.799053,78.734589
7449,KSJ,kasganj,27.801887,78.646026
7450,MHA,marahra,27.746474,78.555044
7451,AUL,agsauli,27.705677,78.444553
7452,SKA,sikandra rao,27.684086,78.387573
7453,BTRO,bastoi halt,27.66742,78.285451
7454,RKN,rati ka nagla,27.654398,78.240569
7455,HTJ,hathras road,27.622437,78.136899
7456,MEU,mendu,27.614247,78.099957
7457,HTC,hathras city,27.5998169,78.0550687
7458,MSN,mursan,27.574211,77.9363
7459,SYZ,sonai,27.570504,77.88736
7460,RAYA,raya,27.55240623,77.78688384
7461,MRT,mathura cant,27.491013,77.685113
7462,CPA,kanpur anwarganj,26.456233,80.328444
7463,RPO,rawatpur,26.482981,80.298113
7464,KAP,kalianpur,26.503485,80.252892
7465,MDA,mandhana jn,26.557002,80.222507
7466,CBR,chaubepur,26.598928,80.211424
7467,BJR,barrajpur,26.6851659,80.1386776
7468,UTP,utripura,26.73974,80.095478
7469,DUO,dhaursalar,26.798349,80.081404
7470,BLU,bilhaur,26.839002,80.060383
7471,BKTS,bakothikhas,26.87806,80.037767
7472,ARL,aroul,26.920662,80.018633
7473,GWP,gangawapur halt,26.95880418,79.99799404
7474,MNMU,mani mau,26.98913852,79.96518255
7475,KJN,kannauj,27.026507,79.926109
7476,KJNC,kannauj city,27.039814,79.909983
7477,JPP,jalalpur panwara,27.06231316,79.8736108
7478,BC,bareilly city,28.3556564,79.403718
7479,NMDA,new morinda,30.776469,76.518125
7480,NLDM,nangal dam,31.370543,76.372615
7481,BNLY,bhanupli,31.29908148,76.42035179
7482,ANSB,anandpur sahib,31.2305136,76.5006035
7483,KART,kiratpur sahib,31.186811,76.563302
7484,BARJ,bharatgarh,31.11046177,76.59140317
7485,GANL,ghanauli,31.025994,76.592143
7486,RPAR,rupnagar,30.972816,76.533241
7487,MNPR,minapur,30.911265,76.567332
7488,CTLI,chatouli,30.8562203,76.58092183
7489,KRLI,kurali,30.835005,76.57193
7490,MRND,morinda,30.791519,76.502461
7491,NGWN,noganwan,30.738403,76.443287
7492,BSPN,bassi pathanam,30.6884592,76.4096692
7493,FGSB,fatehgarh sahib,30.650726,76.388124
7494,MTI,mitawal,27.292311,78.198924
7495,BRN,barhan,27.32891,78.192317
7496,DSBP,delhi shahdara b panel,28.670746,77.342818
7497,CNJ,chander nagar,28.662871,77.331201
7498,ANVR,anand vihar,28.6486144,77.3140236
7499,MWC,mandawali chander vihar,28.613384,77.253315
7500,CMR,chamrola,27.393032,78.180143
7501,JLS,jalesar road,27.44546,78.16993
7502,PORA,pora,27.532025,78.154207
7503,HRS,hathras jn,27.62483,78.137067
7504,SNS,sasni,27.70426361,78.12246018
7505,MXK,mandrak,27.768635,78.11028659
7506,DAQ,daud khan,27.830504,78.098797
7507,ALJN,aligarh jn,27.889584,78.074559
7508,SBB,sahibabad,28.674037,77.364182
7509,GZB,ghaziabad,28.649702,77.431099
7510,CYZ,chipyana buzurg,28.627977,77.459346
7511,MIU,maripat,28.586886,77.495428
7512,DER,dadri,28.53794,77.537422
7513,BRKY,boraki,28.507908,77.563617
7514,AJR,ajaibpur,28.47283472,77.5937373
7515,DKDE,dankaur,28.415313,77.643211
7516,WAIR,wair,28.347255,77.699267
7517,CHL,chola,28.31216512,77.72940894
7518,GNRL,gangraul,28.28297,77.75473
7519,SKQ,sikandarpur,28.247759,77.783931
7520,KRJ,khurja jn,28.206407,77.81904
7521,KAMP,kamalpur,28.182673,77.839981
7522,DAR,danwar,28.12996851,77.88391252
7523,SOM,somna,28.052674,77.948193
7524,KLA,kulwa,27.982509,78.007062
7525,MWUE,mahrawal,27.937875,78.04247
7526,KUR,khurda road jn,20.153076,85.708234
7527,RTN,retang,20.199418,85.760851
7528,SRKT,sarkantra,20.228282,85.796231
7529,LGTR,lingaraj temple road,20.234947,85.815872
7530,BBS,bhubaneswar,20.265388,85.842595
7531,BNBH,bani bihar,20.292611,85.852653
7532,MCS,mancheswar,20.321861,85.844866
7533,PTAB,patia halt,20.349273,85.841374
7534,BRAG,barang,20.400699,85.832573
7535,PURI,puri,19.811459,85.839992
7536,MLT,malatipatpur,19.865258,85.83177
7537,JKDP,jankidaipur,19.888365,85.81927
7538,SIL,sakhi gopal,19.942882,85.816074
7539,BRST,bir purushottampur,19.99039983,85.80635131
7540,JPRD,jenapur road,20.018355,85.786572
7541,JERD,jenapur ph,20.018615,85.786976
7542,DEG,delang,20.038474,85.76695
7543,KASR,kanas road,20.06205,85.7428
7544,MWQ,motari halt,20.090583,85.729192
7545,HPGM,haripur gram,20.133572,85.707856
7546,NQR,naraj marthapur,20.459324,85.779525
7547,SPSR,sarpeswar ph,20.482906,85.744973
7548,GHNH,ghantikhal nidhipur,20.510922,85.736186
7549,RQP,radhakishorepur,20.55992,85.754538
7550,RJGR,rajthagarh,20.576104,85.741633
7551,JRZ,joranda road,20.623365,85.640413
7552,KSRK,kasrak halt,28.02503,79.684256
7553,SCPR,shyama charanpur halt,20.642413,85.616279
7554,MZM,muzzampur narain,29.58301,78.222356
7555,DOKY,dukheri,30.294992,76.8839
7556,KES,kesri,30.264574,76.933887
7557,TDW,tandwal,30.23388,76.988712
7558,RAA,barara,30.213325,77.035501
7559,MFB,mustafabad,30.181009,77.123303
7560,DZP,darazpur,30.152546,77.195721
7561,JUDW,jagadhri workshop,30.135558,77.240819
7562,JUD,yamunanagar-jagadhri,30.116844,77.287602
7563,KNZ,kalanour,30.082428,77.341227
7564,SSW,sarsawa,30.024226,77.42396
7565,PKY,pilkhani,29.997528,77.472879
7566,SRE,saharanpur,29.960529,77.541739
7567,HNC,hindan cabin,29.940002,77.597212
7568,BAE,baliakheri,29.9285,77.63368
7569,SNKE,sunehti kharkhari,29.913102,77.683524
7570,YJUD,yamunanagar jagadhari,30.11742553,77.28757997
7571,BHAW,block hut a (bha),26.802226,80.980595
7572,UTR,utrahtia,26.763061,80.974031
7573,BHDH,bahadurpur halt,27.95225508,79.78254318
7574,BTRA,banthra,27.929239,79.82818
7575,SPN,shahjehanpur,27.894224,79.904605
7576,SXK,shajahanpurcort,27.890862,79.913517
7577,ROZA,roza jn,27.853121,79.956038
7578,PRPM,pt ram prasad bismil,27.814705,79.957596
7579,MGMY,mughal sarai marshaling yard,25.28712639,83.13616984
7580,KKRH,karahia,25.471614,83.771397
7581,GMR,gahmar,25.488685,83.804431
7582,BQW,barakalan,25.49151625,83.84949286
7583,CSA,chausa,25.4984911,83.8963314
7584,KH,kahiliya,27.775896,79.960138
7585,AIG,algawan,27.700598,79.963236
7586,AJI,anjhi shahabad,27.643994,79.973314
7587,SHRM,sharma,27.603853,80.003288
7588,TDP,todarpur,27.579601,80.020029
7589,BEG,behtagokul,27.5304336,80.054854
7590,LBH,dilkusha cabin,26.83113,80.966867
7591,ZBD,zafarabad jn,25.708436,82.719014
7592,SIQ,sarkoni,25.643114,82.75212
7593,JLL,jalalganj,25.612516,82.772465
7594,TLMD,trilochan mahdo,25.564702,82.804378
7595,KSF,khalispur,25.525798,82.831747
7596,PDRD,pindra road,25.497052,82.851162
7597,BTP,babatpur,25.453616,82.8800248
7598,BRPT,birapatti,25.398913,82.917265
7599,SOP,shiupur,25.355419,82.946972
7600,BSBY,varanasi yard,25.32521235,82.97519981
7601,PWXP,pawani kumarpur halt,25.52768892,83.93596352
7602,BXR,buxar,25.562067,83.982184
7603,BUE,baruna,25.569781,84.089172
7604,BKKS,bakas,26.776082,81.051489
7605,APG,anupganj,26.757292,81.126093
7606,RMNR,rahmat nagar,26.74479736,81.15589504
7607,CDRL,chhandrauli,26.699202,81.23044
7608,TEG,tirbediganj,26.667533,81.281105
7609,HGH,haidergarh,26.621533,81.363162
7610,CHBS,chaubisi,26.57680677,81.43362397
7611,AKJ,akbarganj,26.531456,81.501628
7612,SYW,sindurwa,26.492121,81.56944
7613,NHH,nihalgarh,26.460131,81.632581
7614,WGJ,waris ganj halt,26.43450408,81.69547672
7615,AHZ,adhinpur,26.418478,81.726848
7616,MFKA,musafir khana,26.379585,81.799817
7617,SHNG,shivnagar,26.336305,81.882608
7618,BDKN,bandhua kalan,26.271965,81.995392
7619,SLN,sultanpur,26.263027,82.066106
7620,PKX,pakhruli,26.205027,82.122568
7621,BDIN,bhadaiyan,26.171113,82.169148
7622,LBA,lambhua,26.133687,82.223283
7623,MWP,mahrani pachhim,26.087672,82.288578
7624,CHDA,chanda (halt),26.063822,82.307543
7625,KEPR,koiripur,26.02164,82.339595
7626,NIMG,nima gopalpur,25.992862,82.364038
7627,HRPG,harpalganj,25.947583,82.405421
7628,SKN,srikrishna nagar,25.88403,82.447803
7629,SVZ,sarai harkhu,25.835891,82.506309
7630,BKSA,bakhsha,25.78236,82.57318
7631,JOP,jaunpur city,25.734125,82.666999
7632,JNUK,jaunpur kutcherry,25.725186,82.692607
7633,ARA,ara,25.548889,84.662596
7634,JMIR,jamira halt,25.55892808,84.70946636
7635,KUA,kulharia,25.568173,84.757807
7636,DURE,dumraon,25.571984,84.143865
7637,TWG,twining ganj,25.568766,84.218022
7638,VKDH,veer kunwar halt,25.567585,84.254875
7639,RPR,raghunathpur,25.565439,84.305227
7640,SKRI,sikaria,25.56332902,84.34768584
7641,BYN,banahi,25.561301,84.389916
7642,ASJP,amar saheed jagdev p halt,25.560087,84.409699
7643,BEA,bihiya,25.558893,84.448984
7644,RNTE,ramanand,25.554842,84.491053
7645,XSAN,sarvodaya halt,25.55411749,84.50068281
7646,KYA,kauriya,25.55091236,84.52128549
7647,KRS,karisath,25.549488,84.563141
7648,JGWL,jagjivan halt,25.547892,84.630119
7649,KWR,koelwar,25.5687,84.792055
7650,VHCH,block cabin chakki,25.559662,84.806277
7651,BTA,bihta,25.5609486,84.8740874
7652,PATL,patel halt,25.5647953,84.89852554
7653,SDE,sadisopur,25.566169,84.916992
7654,GNHI,gandhi halt,25.57200071,84.96154693
7655,NEO,neora,25.57459,84.986523
7656,DNR,danapur,25.581921,85.044629
7657,PWS,phulwari sharif,25.586297,85.07943
7658,SCY,sachiwalay halt,25.59620203,85.11735213
7659,CP,kolkata,22.566793,88.375198
7660,TALA,talla,22.606458,88.379563
7661,BBR,bagh bazar,22.60512587,88.36524556
7662,SOLA,sovabazar-ahiri,22.597664,88.354938
7663,BZB,barra bazar,22.590907,88.351803
7664,BBDB,benoy badal dinesh gardens,22.577047,88.346858
7665,EDG,eden gardens,22.565207,88.339472
7666,PPGT,princep ghat,22.557154,88.332022
7667,KIRP,khidirpur,22.5357,88.315889
7668,RMTR,remount road,22.525428,88.316273
7669,MJT,majerhat,22.518978,88.322256
7670,NACC,new alipur (calcutta),22.510862,88.33492
7671,TLG,tolly ganj,22.507909,88.346908
7672,MILE,mile-fiveb,22.509944,88.343231
7673,LKF,lake gardens,22.50794733,88.35237095
7674,BLN,ballygunge jn,22.51983196,88.37206854
7675,PQS,park circus,22.541429,88.374176
7676,DNKL,dhenkanal,20.676825,85.590878
7677,DKUR,dokur,16.592578,77.853413
7678,RJAP,rajapur,16.859603,78.163648
7679,DNDL,dandi mal,20.715235,85.53418
7680,SBP,sambalpur,21.48305144,83.96032527
7681,SBPD,sambalpur road,21.47790035,83.97571147
7682,SSPR,sadashibapur,20.735286,85.504693
7683,MHDB,mahadia ph,20.750947,85.475883
7684,HND,hindol road,20.768563,85.424456
7685,NBT,nayabagirthipur,20.781585,85.382445
7686,MRDL,meramandolil,20.802387,85.304943
7687,BDPK,burhapanka,20.85315668,85.25582286
7688,TLHD,talcher road,20.886651,85.207934
7689,ANGL,angul,20.859445,85.099994
7690,KPJG,kerejanga,20.855813,84.976706
7691,JRPD,jarapada,20.885087,84.887597
7692,BONA,boinda,20.9200366,84.7482064
7693,HNPA,handapa,20.943324,84.684665
7694,SRGP,saragipalli,20.98404,84.565386
7695,BAMR,bamur,21.006738,84.475865
7696,RAIR,rairakhol,21.046745,84.333562
7697,CHAR,charmal,21.095391,84.204417
7698,JUJA,jujumura,21.239342,84.134611
7699,HATB,hatibari,21.309386,84.117939
7700,MANE,maneswar,21.411344,84.043988
7701,SBPY,sambalpur city,21.47702229,84.00761716
7702,JSME,jasidih jn,24.514517,86.644255
7703,TTN,tulsitanr,24.56899568,86.61440683
7704,LHB,lahabon,24.6403401,86.60013809
7705,TLB,talwa bazar,24.69473674,86.55630278
7706,STL,simultala,24.713365,86.541782
7707,GHN,ghorparan,24.74162478,86.49852957
7708,NRGO,narganjo halt,24.74397512,86.45780332
7709,RJLA,rajla,24.756363,86.4230669
7710,JAJ,jhajha,24.779456,86.399854
7711,DPX,dadpur,24.829399,86.349076
7712,GHR,gidhaur,24.856169,86.324005
7713,CUX,chaura,24.918896,86.287062
7714,JMU,jamui,24.971949,86.254775
7715,KDER,kunder halt,25.05132083,86.1856142
7716,BFM,bhalui,25.07321603,86.17287459
7717,MNP,mananpur,25.10493193,86.15540512
7718,BLHR,balahapur halt,25.12027054,86.14781538
7719,BSQP,bansipur,25.12451322,86.14482046
7720,LCK,lakhochak halt,25.13918491,86.13641071
7721,MHLT,mahesh leta halt,25.15110942,86.13015758
7722,MOR,mor,25.43034549,85.85676016
7723,GZH,gulzarbagh,25.597542,85.205232
7724,PNC,patna saheb,25.585856,85.230942
7725,DDGJ,deedarganj,25.56954315,85.25751114
7726,BKG,banka ghat,25.547008,85.272742
7727,FUT,fatwa,25.50144,85.305488
7728,BCYN,budhdevchak y nagar,25.49682697,85.33130804
7729,HDE,hardas bigha,25.496924,85.3276678
7730,KOO,khusropur,25.484893,85.387309
7731,MJM,manjhauligram h,25.478252,85.422051
7732,KWO,karauta,25.468639,85.46824
7733,SMBH,salim pur bihar,25.473618,85.445772
7734,TKBG,teka bigha halt,25.465009,85.485186
7735,BKP,bakhtiyarpur jn,25.45611,85.529564
7736,JPML,jai prakash mahuli,25.4538,85.600631
7737,ATL,athmal gola,25.45301498,85.62137241
7738,ACU,achuara halt,25.45273,85.661087
7739,BARH,barh,25.46165,85.709426
7740,SHT,sahari halt,25.4756927,85.72776663
7741,RLE,railey english halt,25.48297118,85.75569245
7742,LEB,lemuabad,25.48227133,85.77835759
7743,PHK,punarakh,25.481495,85.803757
7744,MMKB,memrakhabad,25.472508,85.826852
7745,KNHP,kanhaipur,25.45827,85.838512
7746,BHAD,barhapur halt,25.427352,85.860243
7747,SIVN,sivnar halt,25.40468,85.880824
7748,MKA,mokameh jn,25.391885,85.913049
7749,ANAH,aunta halt,25.38043344,85.94936398
7750,PNBE,patna jn,25.60256,85.136824
7751,RJPB,rajendra nagar bihar,25.603351,85.162449
7752,KBQ,kumrabad rohini,24.467308,86.645348
7753,SNQ,sankarpur,24.427623,86.637552
7754,MUW,mathurapur,24.386518,86.631692
7755,NPZ,nawapatra,24.318387,86.647867
7756,MDP,madhupur jn,24.270633,86.642183
7757,JRW,joramow,24.201663,86.707773
7758,MNC,madankata,24.140881,86.70195
7759,VDS,vidyasagar,24.10382,86.698415
7760,KEE,kaseetar,24.004444,86.75251
7761,JMT,jamtara,23.958904,86.805183
7762,BM,bodma,23.897286,86.852624
7763,CRJ,chittaranjan,23.857138,86.878036
7764,RNPR,rupnarayanpur,23.818703,86.885481
7765,SLS,salanpur,23.760355,86.876395
7766,CPY,chapramari,22.600493,88.392204
7767,PTKR,patipukur,22.605668,88.395055
7768,GNT,guntur jn,16.300784,80.441973
7769,NLPD,nallapadu,16.308263,80.397756
7770,PRCA,perecherla,16.319601,80.339519
7771,PPM,phirangipuram,16.292376,80.255894
7772,NDPU,nudurupadu,16.273407,80.193376
7773,STUR,satulur,16.254465,80.138811
7774,NRT,narasaraopet,16.231527,80.041607
7775,MUK,munumaka,16.190922,79.981319
7776,SAB,santamagulur,16.147071,79.915056
